empty_slots,free_bikes,station_id,station_latitude,station_longitude,name,Restaurant,Rating,Longitude,Latitude,Address
8,6,b7683a86874e6300fd89f4cc0b075f57,49.275679,-123.116963,Beatty & Nelson,Robba da Matti,4.0,-123.1208967,49.2753397,1127 Mainland Street
8,6,b7683a86874e6300fd89f4cc0b075f57,49.275679,-123.116963,Beatty & Nelson,Minami,4.0,-123.1207029,49.2752733,1118 Mainland Street
8,6,b7683a86874e6300fd89f4cc0b075f57,49.275679,-123.116963,Beatty & Nelson,The Parlour,4.0,-123.120221,49.276835,1011 Hamilton Street
8,6,b7683a86874e6300fd89f4cc0b075f57,49.275679,-123.116963,Beatty & Nelson,The Greek By Anatoli,4.0,-123.1197178,49.276285,1043 Mainland Street
8,6,b7683a86874e6300fd89f4cc0b075f57,49.275679,-123.116963,Beatty & Nelson,OEB Breakfast Co. Yaletown,4.5,-123.1192724,49.2734341,1137 Marinaside Crescent
8,6,b7683a86874e6300fd89f4cc0b075f57,49.275679,-123.116963,Beatty & Nelson,WestOak,3.5,-123.1195458,49.2764158,1035 Mainland Street
9,13,3367c1e1dbf73caf7c10e4c96a92f58d,49.282759,-123.106955,Abbott & Cordova,Twisted Fork,4.0,-123.104445,49.283194,213 Carral Street
9,13,3367c1e1dbf73caf7c10e4c96a92f58d,49.282759,-123.106955,Abbott & Cordova,PiDGiN,4.0,-123.104188653967,49.2819071402452,350 Carrall Street
9,13,3367c1e1dbf73caf7c10e4c96a92f58d,49.282759,-123.106955,Abbott & Cordova,L'Abattoir,4.0,-123.104450140894,49.2831869855333,217 Carrall Street
9,13,3367c1e1dbf73caf7c10e4c96a92f58d,49.282759,-123.106955,Abbott & Cordova,MeeT in Gastown,4.0,-123.1048494822089,49.28343624826065,12 Water Street
9,13,3367c1e1dbf73caf7c10e4c96a92f58d,49.282759,-123.106955,Abbott & Cordova,Six Acres,4.0,-123.1044042,49.2833119,203 Carrall Street
9,13,3367c1e1dbf73caf7c10e4c96a92f58d,49.282759,-123.106955,Abbott & Cordova,Caveman Cafe,4.5,-123.10703500282293,49.280802324947445,88 W Pender Street
9,13,3367c1e1dbf73caf7c10e4c96a92f58d,49.282759,-123.106955,Abbott & Cordova,Miku,4.5,-123.11276314110472,49.28691753455261,200 Granville Street
9,13,3367c1e1dbf73caf7c10e4c96a92f58d,49.282759,-123.106955,Abbott & Cordova,Jules French Bistro,4.0,-123.10638,49.28361,216 Abbott Street
9,13,3367c1e1dbf73caf7c10e4c96a92f58d,49.282759,-123.106955,Abbott & Cordova,Pourhouse Restaurant,4.0,-123.10842879595,49.2841134475502,162 Water Street
9,13,3367c1e1dbf73caf7c10e4c96a92f58d,49.282759,-123.106955,Abbott & Cordova,Di Beppe,4.0,-123.10450043738042,49.28237705581659,8 W Cordova Street
2,16,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,Comox & Denman,Kingyo,4.5,-123.13705023185994,49.29073911099211,871 Denman Street
2,16,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,Comox & Denman,España Restaurant,4.0,-123.1404114,49.2880552,1118 Denman Street
2,16,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,Comox & Denman,Guu with Garlic,4.5,-123.1338142,49.290249,1698 Robson Street
2,16,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,Comox & Denman,Noah's Cafe,4.5,-123.1400279,49.28827635407216,1096 Denman Street
2,16,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,Comox & Denman,Café Portrait,4.5,-123.140413686633,49.2881056129168,1120 Denman Street
2,16,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,Comox & Denman,Legendary Noodle House,3.5,-123.13983,49.2883958,1074 Denman Street
2,16,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,Comox & Denman,Peaked Pies,4.5,-123.1384797,49.2896489,975 Denman Street
2,16,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,Comox & Denman,Zakkushi on Denman,4.0,-123.13643,49.29108,823 Denman Street
2,16,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,Comox & Denman,Hokkaido Ramen Santouka,4.0,-123.133811,49.290236,1690 Robson Street
2,16,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,Comox & Denman,Maruhachi Ra-men,4.5,-123.1333951,49.2905691,780 Bidwell Street
4,10,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,Cordova & Bute,Cactus Club Cafe,4.0,-123.1181077748714,49.2895176422553,1085 Canada Place
4,10,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,Cordova & Bute,Miku,4.5,-123.11276314110472,49.28691753455261,200 Granville Street
4,10,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,Cordova & Bute,Tableau Bar Bistro,4.0,-123.1235689,49.287494,1181 Melville Street
4,10,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,Cordova & Bute,Showcase Restaurant & Bar,4.0,-123.1204414,49.2879858,1122 West Hastings Street
4,10,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,Cordova & Bute,Joe Fortes Seafood & Chop House,4.0,-123.12473,49.28493,777 Thurlow Street
4,10,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,Cordova & Bute,Mott 32,4.0,-123.124537612795,49.2868703881444,1161 West Georgia Street
4,10,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,Cordova & Bute,Tap & Barrel - Convention Centre,4.0,-123.116857235515,49.289845529586,1055 Canada Place
4,10,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,Cordova & Bute,Nightingale,4.0,-123.117770967577,49.2874110331456,1017 West Hastings Street
4,10,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,Cordova & Bute,Guu with Garlic,4.5,-123.1338142,49.290249,1698 Robson Street
4,10,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,Cordova & Bute,Cardero's Restaurant & Marine Pub,4.0,-123.127575841549,49.2914561357511,1583 Coal Harbour Quay
13,5,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,Hornby & Nelson,Shizen Ya,4.0,-123.1246278,49.2808844,965 Hornby Street
13,5,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,Hornby & Nelson,Sushi Jin,4.5,-123.123817518353,49.2795794102629,750 Nelson Street
13,5,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,Hornby & Nelson,Burgoo Bistro,4.0,-123.12763,49.27968,1100 Burrard Street
13,5,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,Hornby & Nelson,Gyu-Kaku Japanese BBQ,4.0,-123.12467,49.28031,G3-888 Nelson Street
13,5,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,Hornby & Nelson,JOEY Burrard,4.0,-123.12316775322,49.2827851242953,820 Burrard St
13,5,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,Hornby & Nelson,Le Crocodile Restaurant,4.5,-123.124911131657,49.2822815356982,909 Burrard Street
13,5,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,Hornby & Nelson,The Mexican Antojitos Y Cantina,4.5,-123.1240268,49.2787726,1049 Granville Street
13,5,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,Hornby & Nelson,Boulevard,4.0,-123.123884,49.2827182,845 Burrard Street
13,5,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,Hornby & Nelson,Blue Water Cafe,4.5,-123.1209935,49.2761945,1095 Hamilton St
13,5,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,Hornby & Nelson,Guu Original Thurlow,4.0,-123.125567978574,49.2839786648396,838 Thurlow Street
6,9,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,Helmcken & Burrard,Burgoo Bistro,4.0,-123.12763,49.27968,1100 Burrard Street
6,9,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,Helmcken & Burrard,Gyu-Kaku Japanese BBQ,4.0,-123.12467,49.28031,G3-888 Nelson Street
6,9,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,Helmcken & Burrard,Shizen Ya,4.0,-123.1246278,49.2808844,965 Hornby Street
6,9,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,Helmcken & Burrard,The Mexican Antojitos Y Cantina,4.5,-123.1240268,49.2787726,1049 Granville Street
6,9,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,Helmcken & Burrard,Blue Water Cafe,4.5,-123.1209935,49.2761945,1095 Hamilton St
6,9,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,Helmcken & Burrard,Haraheri,3.5,-123.125225,49.280074,888 Nelson St
6,9,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,Helmcken & Burrard,Sushi Jin,4.5,-123.123817518353,49.2795794102629,750 Nelson Street
6,9,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,Helmcken & Burrard,Le Crocodile Restaurant,4.5,-123.124911131657,49.2822815356982,909 Burrard Street
6,9,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,Helmcken & Burrard,Fat Mao Noodles,4.5,-123.1272458,49.2799016,938 Helmcken Street
6,9,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,Helmcken & Burrard,Sushi Mugen,4.0,-123.1282232,49.2786508,903 Davie street
4,10,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,Pacific & Richards,Linh Cafe,4.0,-123.12989802,49.2746716,1428 Granville Street
4,10,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,Pacific & Richards,The Flying Pig,4.0,-123.122,49.27501,1168 Hamilton Street
4,10,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,Pacific & Richards,Rodney's Oyster House,4.0,-123.123131,49.274326,1228 Hamilton Street
4,10,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,Pacific & Richards,Blue Water Cafe,4.5,-123.1209935,49.2761945,1095 Hamilton St
4,10,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,Pacific & Richards,Tasty Indian Bistro,4.0,-123.1236818,49.2744011,1261 Hamilton Street
4,10,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,Pacific & Richards,Kaide Sushi,4.5,-123.1270679,49.2742161,1375 Richards Street
4,10,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,Pacific & Richards,Robba da Matti,4.0,-123.1208967,49.2753397,1127 Mainland Street
4,10,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,Pacific & Richards,Fanny Bay Oyster Bar & Shellfish Market,4.5,-123.1138689,49.2787525,762 Cambie St
4,10,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,Pacific & Richards,Minami,4.0,-123.1207029,49.2752733,1118 Mainland Street
4,10,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,Pacific & Richards,Lupo,4.5,-123.1174,49.27823,869 Hamilton Street
8,6,25318ec3e06fae1397a3a2f645104149,49.28972,-123.144028,Chilco & Beach,Kingyo,4.5,-123.13705023185994,49.29073911099211,871 Denman Street
8,6,25318ec3e06fae1397a3a2f645104149,49.28972,-123.144028,Chilco & Beach,España Restaurant,4.0,-123.1404114,49.2880552,1118 Denman Street
8,6,25318ec3e06fae1397a3a2f645104149,49.28972,-123.144028,Chilco & Beach,Guu with Garlic,4.5,-123.1338142,49.290249,1698 Robson Street
8,6,25318ec3e06fae1397a3a2f645104149,49.28972,-123.144028,Chilco & Beach,Café Portrait,4.5,-123.140413686633,49.2881056129168,1120 Denman Street
8,6,25318ec3e06fae1397a3a2f645104149,49.28972,-123.144028,Chilco & Beach,Tavola,4.5,-123.1357186,49.2918164,1829 Robson Street
8,6,25318ec3e06fae1397a3a2f645104149,49.28972,-123.144028,Chilco & Beach,Cactus Club Cafe,3.5,-123.14273036,49.28689653721021,1790 Beach Avenue
8,6,25318ec3e06fae1397a3a2f645104149,49.28972,-123.144028,Chilco & Beach,Zakkushi on Denman,4.0,-123.13643,49.29108,823 Denman Street
8,6,25318ec3e06fae1397a3a2f645104149,49.28972,-123.144028,Chilco & Beach,Maruhachi Ra-men,4.5,-123.1333951,49.2905691,780 Bidwell Street
8,6,25318ec3e06fae1397a3a2f645104149,49.28972,-123.144028,Chilco & Beach,Sylvia's Restaurant and Lounge,3.0,-123.14242,49.28864,1154 Gilford Street
8,6,25318ec3e06fae1397a3a2f645104149,49.28972,-123.144028,Chilco & Beach,Saku,4.5,-123.132266,49.289223,1588 Robson Street
10,2,444991edc9550be0908f032da5e3c95f,49.285253,-123.134356,Comox & Broughton,Kingyo,4.5,-123.13705023185994,49.29073911099211,871 Denman Street
10,2,444991edc9550be0908f032da5e3c95f,49.285253,-123.134356,Comox & Broughton,Guu with Garlic,4.5,-123.1338142,49.290249,1698 Robson Street
10,2,444991edc9550be0908f032da5e3c95f,49.285253,-123.134356,Comox & Broughton,Forage,4.0,-123.12925,49.28707,1300 Robson Street
10,2,444991edc9550be0908f032da5e3c95f,49.285253,-123.134356,Comox & Broughton,Score on Davie,4.5,-123.134614739512,49.2823221457395,1262 Davie Street
10,2,444991edc9550be0908f032da5e3c95f,49.285253,-123.134356,Comox & Broughton,Tom Sushi,4.5,-123.1327476,49.2815608,1175 Davie St
10,2,444991edc9550be0908f032da5e3c95f,49.285253,-123.134356,Comox & Broughton,Blue Water Cafe,4.5,-123.1209935,49.2761945,1095 Hamilton St
10,2,444991edc9550be0908f032da5e3c95f,49.285253,-123.134356,Comox & Broughton,Joe Fortes Seafood & Chop House,4.0,-123.12473,49.28493,777 Thurlow Street
10,2,444991edc9550be0908f032da5e3c95f,49.285253,-123.134356,Comox & Broughton,Sura Korean Cuisine,4.0,-123.131742169312,49.2888601838143,1518 Robson Street
10,2,444991edc9550be0908f032da5e3c95f,49.285253,-123.134356,Comox & Broughton,Guu Original Thurlow,4.0,-123.125567978574,49.2839786648396,838 Thurlow Street
10,2,444991edc9550be0908f032da5e3c95f,49.285253,-123.134356,Comox & Broughton,Saku,4.5,-123.132266,49.289223,1588 Robson Street
10,12,434b6f4e7fc30198f901b60fc905f609,49.283343,-123.131099,Bute & Comox,Tom Sushi,4.5,-123.1327476,49.2815608,1175 Davie St
10,12,434b6f4e7fc30198f901b60fc905f609,49.283343,-123.131099,Bute & Comox,Kingyo,4.5,-123.13705023185994,49.29073911099211,871 Denman Street
10,12,434b6f4e7fc30198f901b60fc905f609,49.283343,-123.131099,Bute & Comox,La Belle Patate,4.0,-123.133442922354,49.2820547306569,1215 Davie Street
10,12,434b6f4e7fc30198f901b60fc905f609,49.283343,-123.131099,Bute & Comox,Score on Davie,4.5,-123.134614739512,49.2823221457395,1262 Davie Street
10,12,434b6f4e7fc30198f901b60fc905f609,49.283343,-123.131099,Bute & Comox,Forage,4.0,-123.12925,49.28707,1300 Robson Street
10,12,434b6f4e7fc30198f901b60fc905f609,49.283343,-123.131099,Bute & Comox,Guu Original Thurlow,4.0,-123.125567978574,49.2839786648396,838 Thurlow Street
10,12,434b6f4e7fc30198f901b60fc905f609,49.283343,-123.131099,Bute & Comox,Gurkha Himalayan Kitchen,4.0,-123.1321411,49.2811737,1141 Davie Street
10,12,434b6f4e7fc30198f901b60fc905f609,49.283343,-123.131099,Bute & Comox,Joe Fortes Seafood & Chop House,4.0,-123.12473,49.28493,777 Thurlow Street
10,12,434b6f4e7fc30198f901b60fc905f609,49.283343,-123.131099,Bute & Comox,Davie Dosa Company,4.0,-123.13382,49.28227,1235 Davie St
10,12,434b6f4e7fc30198f901b60fc905f609,49.283343,-123.131099,Bute & Comox,Guu with Garlic,4.5,-123.1338142,49.290249,1698 Robson Street
9,23,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,Cambie & Water,Black Frog Eatery,4.0,-123.108687,49.284598,108 Cambie Street
9,23,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,Cambie & Water,Miku,4.5,-123.11276314110472,49.28691753455261,200 Granville Street
9,23,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,Cambie & Water,Pourhouse Restaurant,4.0,-123.10842879595,49.2841134475502,162 Water Street
9,23,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,Cambie & Water,Water Street Cafe,3.5,-123.1090181,49.2842264,300 Water Street
9,23,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,Cambie & Water,Jules French Bistro,4.0,-123.10638,49.28361,216 Abbott Street
9,23,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,Cambie & Water,MeeT in Gastown,4.0,-123.1048494822089,49.28343624826065,12 Water Street
9,23,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,Cambie & Water,Nuba in Gastown,4.0,-123.109646101134,49.2827625062516,207 W Hastings Street
9,23,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,Cambie & Water,Rogue Kitchen & Wetbar,3.5,-123.11143693120827,49.28534134027417,601 W Cordova Street
9,23,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,Cambie & Water,Twisted Fork,4.0,-123.104445,49.283194,213 Carral Street
9,23,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,Cambie & Water,Silvestre Deli & Bistro,4.0,-123.1092822,49.2845603,317 Water Street
14,14,fef69fb400210d861107a61db954d037,49.279821,-123.10802,Keefer & Abbott,Chambar,4.0,-123.109925328073,49.2801460007961,568 Beatty Street
14,14,fef69fb400210d861107a61db954d037,49.279821,-123.10802,Keefer & Abbott,Jam Cafe on Beatty,4.5,-123.1096376,49.2802586,556 Beatty Street
14,14,fef69fb400210d861107a61db954d037,49.279821,-123.10802,Keefer & Abbott,Caveman Cafe,4.5,-123.10703500282293,49.280802324947445,88 W Pender Street
14,14,fef69fb400210d861107a61db954d037,49.279821,-123.10802,Keefer & Abbott,Pizzeria Ludica,4.0,-123.108486811639,49.2800427277576,189 Keefer Place
14,14,fef69fb400210d861107a61db954d037,49.279821,-123.10802,Keefer & Abbott,Fanny Bay Oyster Bar & Shellfish Market,4.5,-123.1138689,49.2787525,762 Cambie St
14,14,fef69fb400210d861107a61db954d037,49.279821,-123.10802,Keefer & Abbott,Miku,4.5,-123.11276314110472,49.28691753455261,200 Granville Street
14,14,fef69fb400210d861107a61db954d037,49.279821,-123.10802,Keefer & Abbott,Tokyo In April,4.5,-123.1073936,49.2806813,526 Abbott St
14,14,fef69fb400210d861107a61db954d037,49.279821,-123.10802,Keefer & Abbott,Devil's Elbow Ale & Smoke House,3.5,-123.1098099,49.2801437,562 Beatty Street
14,14,fef69fb400210d861107a61db954d037,49.279821,-123.10802,Keefer & Abbott,Calabash Bistro,4.0,-123.104228199529,49.281004479966,428 Carrall Street
14,14,fef69fb400210d861107a61db954d037,49.279821,-123.10802,Keefer & Abbott,TAKO,4.0,-123.1078822,49.278816,601 Expo Boulevard
6,10,9d3123425823420514b8ad410074f02d,49.278004,-123.105664,Expo & Carrall,Chambar,4.0,-123.109925328073,49.2801460007961,568 Beatty Street
6,10,9d3123425823420514b8ad410074f02d,49.278004,-123.105664,Expo & Carrall,Miku,4.5,-123.11276314110472,49.28691753455261,200 Granville Street
6,10,9d3123425823420514b8ad410074f02d,49.278004,-123.105664,Expo & Carrall,Phnom Penh,4.0,-123.098205,49.278431,244 E Georgia Street
6,10,9d3123425823420514b8ad410074f02d,49.278004,-123.105664,Expo & Carrall,Fanny Bay Oyster Bar & Shellfish Market,4.5,-123.1138689,49.2787525,762 Cambie St
6,10,9d3123425823420514b8ad410074f02d,49.278004,-123.105664,Expo & Carrall,Pizzeria Ludica,4.0,-123.108486811639,49.2800427277576,189 Keefer Place
6,10,9d3123425823420514b8ad410074f02d,49.278004,-123.105664,Expo & Carrall,TAKO,4.0,-123.1078822,49.278816,601 Expo Boulevard
6,10,9d3123425823420514b8ad410074f02d,49.278004,-123.105664,Expo & Carrall,Jam Cafe on Beatty,4.5,-123.1096376,49.2802586,556 Beatty Street
6,10,9d3123425823420514b8ad410074f02d,49.278004,-123.105664,Expo & Carrall,Caveman Cafe,4.5,-123.10703500282293,49.280802324947445,88 W Pender Street
6,10,9d3123425823420514b8ad410074f02d,49.278004,-123.105664,Expo & Carrall,Chinatown BBQ,4.5,-123.1015,49.280294,130 E Pender Street
6,10,9d3123425823420514b8ad410074f02d,49.278004,-123.105664,Expo & Carrall,Tokyo In April,4.5,-123.1073936,49.2806813,526 Abbott St
5,9,f1ca711137cde59e824167a4274df888,49.279342,-123.101822,Keefer & Columbia,Phnom Penh,4.0,-123.098205,49.278431,244 E Georgia Street
5,9,f1ca711137cde59e824167a4274df888,49.279342,-123.101822,Keefer & Columbia,Bao Bei Chinese Brasserie,4.0,-123.100574596039,49.2796095312486,163 Keefer Street
5,9,f1ca711137cde59e824167a4274df888,49.279342,-123.101822,Keefer & Columbia,Chinatown BBQ,4.5,-123.1015,49.280294,130 E Pender Street
5,9,f1ca711137cde59e824167a4274df888,49.279342,-123.101822,Keefer & Columbia,Fat Mao,4.0,-123.09893,49.27881,217 E Georgia Street
5,9,f1ca711137cde59e824167a4274df888,49.279342,-123.101822,Keefer & Columbia,MILA Plant-Based,4.5,-123.10017,49.27963,185 Keefer Street
5,9,f1ca711137cde59e824167a4274df888,49.279342,-123.101822,Keefer & Columbia,Miku,4.5,-123.11276314110472,49.28691753455261,200 Granville Street
5,9,f1ca711137cde59e824167a4274df888,49.279342,-123.101822,Keefer & Columbia,Calabash Bistro,4.0,-123.104228199529,49.281004479966,428 Carrall Street
5,9,f1ca711137cde59e824167a4274df888,49.279342,-123.101822,Keefer & Columbia,Chambar,4.0,-123.109925328073,49.2801460007961,568 Beatty Street
5,9,f1ca711137cde59e824167a4274df888,49.279342,-123.101822,Keefer & Columbia,The Irish Heather Shebeen,4.0,-123.09813082383894,49.27845932651142,248 E Georgia Street
5,9,f1ca711137cde59e824167a4274df888,49.279342,-123.101822,Keefer & Columbia,Kissa Tanto,4.0,-123.09812,49.2806,263 E Pender Street
5,21,4f6ebf2026d540ffe40e29a80138ad5e,49.273833,-123.114373,Marinaside & Cooperage,Blue Water Cafe,4.5,-123.1209935,49.2761945,1095 Hamilton St
5,21,4f6ebf2026d540ffe40e29a80138ad5e,49.273833,-123.114373,Marinaside & Cooperage,Fanny Bay Oyster Bar & Shellfish Market,4.5,-123.1138689,49.2787525,762 Cambie St
5,21,4f6ebf2026d540ffe40e29a80138ad5e,49.273833,-123.114373,Marinaside & Cooperage,The Flying Pig,4.0,-123.122,49.27501,1168 Hamilton Street
5,21,4f6ebf2026d540ffe40e29a80138ad5e,49.273833,-123.114373,Marinaside & Cooperage,Honey Salt,3.5,-123.1128477,49.2753742,39 Smithe Street
5,21,4f6ebf2026d540ffe40e29a80138ad5e,49.273833,-123.114373,Marinaside & Cooperage,The Victor,3.5,-123.1121986054184,49.27540569887477,39 Smithe Street
5,21,4f6ebf2026d540ffe40e29a80138ad5e,49.273833,-123.114373,Marinaside & Cooperage,Lupo,4.5,-123.1174,49.27823,869 Hamilton Street
5,21,4f6ebf2026d540ffe40e29a80138ad5e,49.273833,-123.114373,Marinaside & Cooperage,Robba da Matti,4.0,-123.1208967,49.2753397,1127 Mainland Street
5,21,4f6ebf2026d540ffe40e29a80138ad5e,49.273833,-123.114373,Marinaside & Cooperage,OEB Breakfast Co. Yaletown,4.5,-123.1192724,49.2734341,1137 Marinaside Crescent
5,21,4f6ebf2026d540ffe40e29a80138ad5e,49.273833,-123.114373,Marinaside & Cooperage,Rodney's Oyster House,4.0,-123.123131,49.274326,1228 Hamilton Street
5,21,4f6ebf2026d540ffe40e29a80138ad5e,49.273833,-123.114373,Marinaside & Cooperage,Minami,4.0,-123.1207029,49.2752733,1118 Mainland Street
